id,title,artist,album,duration_sec,rank,explicit
2310055375,World Away,Tweedy,Sukierae,210,88590,False
477792632,This Side Of The Blue,Joanna Newsom,The Milk-Eyed Mender,321,210884,False
574330382,Got My Name Changed Back,Pistol Annies,Interstate Gospel,174,203196,False
2582917882,365,Waxahatchee,Tigers Blood,187,131529,False
489680662,City of New Orleans (Remastered),Arlo Guthrie,The Best of All Over the World,272,431718,False
3541104741,When The Lavender Blooms,The Paper Kites,"If You Go There, I Hope You Find It",216,402246,False
618095872,GIRL,Maren Morris,GIRL,250,284603,False
2681266772,I Was Born To Love You,Ray Lamontagne,I Was Born To Love You,265,108074,False
93818234,Shake Sugaree,Rhiannon Giddens,Tomorrow Is My Turn,264,185905,False
1787391277,Sweet Old World,Lucinda Williams,Sweet Old World,243,115404,False
13174764,Bridge Over Troubled Water,Simon & Garfunkel,Bridge Over Troubled Water,293,649099,False
477781692,Ride My Arrow,Bill Callahan,Dream River,303,206539,False
3434376251,21,Kingfishr,Halcyon,179,492315,False
5522764,Devil's Spoke,Laura Marling,I Speak Because I Can,218,260204,False
66183438,Irish Pub Song,The High Kings,Irish Pub Song,180,427723,False
2949797741,Skin,Sean McConnell,Skin,248,30652,False
2659932452,Long Way Home,Myriam Gendron,Mayday,242,115327,False
473455272,The Phoenix (Remastered),Judee Sill,Songs of Rapture and Redemption: Rarities & Live,157,379933,False
3553685541,Dearly Missed,Searows,Dearly Missed,360,328104,False
638273772,This Land Is Your Land,Pete Seeger,"This Land is Your Land (Live at University of Tulsa, 1976)",347,191961,False
140740479,Anyone Else But You,The Moldy Peaches,The Moldy Peaches,180,581234,False
1084088732,Too Much,Fretland,Could Have Loved You,217,22062,False
3027509821,Lone Star Lake,Waxahatchee,Tigers Blood,196,227015,False
3906902,500 Miles (2004 Remaster),"Peter, Paul And Mary","The Very Best of Peter, Paul and Mary",167,749769,False
83151448,Bubble Toes,Jack Johnson,Brushfire Fairytales (Remastered Bonus Version),239,487259,False
1260869832,All the Lilacs in Ohio,John Hiatt,Leftover Feelings,209,102916,False
3502651761,The Great Caucasian God,Jesse Welles,Devil’s Den,230,251435,False
909793242,Oh I Miss Her So,Holy Hive,Float Back To You,251,453263,False
1869819497,If Not For You,The Cactus Blossoms,If Not For You (Bob Dylan Songs Vol. 1),141,33628,False
3102965981,"Moon, Sea, Devil",Florist,"Moon, Sea, Devil",136,309266,False
126236447,Wreck You,Lori McKenna,The Bird & the Rifle,198,273356,False
1875091087,Wild Once,Laura Marling,Semper Femina (Deluxe Edition),262,167291,False
3606392022,Heaven Has No Wings,Dove Ellis,Blizzard,170,377194,False
1980383597,No Reason,Sunny War,Anarchist Gospel,159,419104,False
1754975727,It's so Hard to Hold On,Trampled By Turtles,Alpenglow,217,107164,False
1798726777,Paranoid Heart,John Fullbright,The Liar,195,39305,False
3541276131,to each their dot,Haley Heynderickx,What of Our Nature,186,556863,False
3090004771,Started To Glow,Florist,Jellywish,217,364943,True
2310055475,Summer Noon,Tweedy,Sukierae,212,234017,False
68584634,Blowin' in the Wind,Bob Dylan,The Freewheelin' Bob Dylan,167,545665,False
1045070252,But,Peter Broderick,Blackberry,323,65597,False
1089430872,Mighty Soul,Langhorne Slim,Mighty Soul,117,55889,False
3370958101,Running Boy,Mon Rovîa,Running Boy,215,176217,False
62749494,The Marino Waltz,The Dubliners,A Time To Remember,179,32356,False
2544982201,Dreaming Home,Francesco De Grazia,On Traveling and Longing for Home,148,24815,False
3260328761,Crimson and Clay,Jason Isbell,Foxes in the Snow,182,225260,False
477769282,Good Intentions Paving Company,Joanna Newsom,Have One On Me,422,239656,False
1744567567,Let Her Go,Passenger,All The Little Lights (Deluxe Version),252,505460,False
1615859482,How Bad I Wanna Live,Maya de Vitry,Violet Light,173,18481,False
2293480555,Time Passing By,Levon Forever,Time Passing By,114,70103,False
1705117887,Saku,Susumu Yokota,Sakura,345,276817,False
3090004761,Jellyfish,Florist,Jellywish,176,430099,False
3272167741,I Leave Everything To You,The Swell Season,Forward,318,263294,False
98786680,How to Forget,Jason Isbell,Something More Than Free,244,175072,False
583847,"Whiskey, You're the Devil (Live)",The Clancy Brothers,Essential Irish Drinking Songs & Sing Alongs: Whiskey In The Jar,133,97425,False
3100124071,Feel Better,Adrianne Lenker,Feel Better,264,224694,False
97089712,Keep Me Around,The Wood Brothers,The Muse,218,214568,False
1952581377,The Fair and Dark Haired Lad,Jaimee Harris,Boomerang Town,226,34660,False
2688530222,Eternity,Jonas Kahnberg,Eternity,145,59287,False
1143753722,Champagne Corolla,Steve Earle & The Dukes,J.T.,216,18527,False
753487,Abracadabra (Remastered),Judee Sill,Judee Sill,122,144122,False
2477838,Give Me One Reason,Tracy Chapman,New Beginning,268,691141,False
1962638,Molly Malone,The Dubliners,The Dubliners,184,412545,False
3589042921,Love Is A Canyon,Noah Cyrus,I WANT MY LOVED ONES TO GO WITH ME (DELUXE),228,273394,False
3444357201,Blue Ridge Run,Hunter Metts,Blue Ridge Run,185,296825,False
1450924462,The Storm,Dori Freeman,Ten Thousand Roses,187,103231,False
3328220371,Avalanche,Jade Bird,Avalanche,151,356058,False
3303954441,Harpy Hare,Yaelokre,Harpy Hare,180,780850,False
3342535771,Creature Skin,Ella Ion,Map // Creature Skin,190,11470,False
140740493,Lazy Confessions,The Moldy Peaches,The Moldy Peaches,108,561298,False
1343803132,"Soldier, Poet, King",The Oh Hellos,Dear Wormwood,165,749811,False
416229642,Eclipse,Steve Pulvers,Eclipse,164,103132,False
62817673,Lost In The Light,Bahamas,Barchords,236,587676,False
1341307012,Reverie,Son Volt,Electro Melodier,215,26180,False
3034952201,Gemini,Haley Heynderickx,Gemini,271,190044,True
2685316392,Rule #34,Fish in a Birdcage,Rule #34,164,514897,False
645618912,Fuentes de Ortiz,Ed Maverick,mix pa llorar en tu cuarto,207,572226,True
2872444552,War Measure,Aoife O'Donovan,Aoife O'Donovan & Hawktail Play All My Friends,222,38790,False
3128556,There But For Fortune,Joan Baez,5,192,281489,False
353170491,She's No Lady,Lyle Lovett,Greatest Hits,193,106352,False
122414826,Seven Drunken Nights,The Dubliners,Dublin,196,131058,False
673193,Reflecting Light,Sam Phillips,A Boot and a Shoe,197,473222,False
2435239225,One Of These Things First,Nick Drake,Bryter Layter,292,448466,False
561642112,Moonshine,Luther Dickinson,"Blues & Ballads: A Folksinger's Songbook, Vols. 1 & 2",280,29528,False
1694705417,Claim Your Prize,John Moreland,Claim Your Prize,285,31707,False
747012882,1917,David Olney,Through A Glass Darkly,319,37214,False
1487972372,Young Man,Jamestown Revival,Young Man,246,278748,False
2446908885,Halfsies,Lizzie No,Halfsies,228,91935,False
30322891,Crop Comes In,Chatham County Line,Wildwood,263,59783,False
3448561321,Way Of The World,Noah Cyrus,I WANT MY LOVED ONES TO GO WITH ME,170,491929,False
3546847121,Fluorescent Light,Haley Heynderickx,Fluorescent Light + Boars,194,422679,False
909793222,Hypnosis,Holy Hive,Float Back To You,231,270469,False
1877378777,Natural Blue,Julie Byrne,Not Even Happiness,239,448258,False
3822208,Sundown,Gordon Lightfoot,Sundown,213,514234,False
747012892,Dillinger,David Olney,Through A Glass Darkly,236,39912,False
3359014051,Wolf In Sheep’s Clothes,Ken Pomeroy,Cruel Joke,205,121453,False
504882102,"Welcome Home, Son",Radical Face,Ghost,287,759115,False
2231955287,The Sweet Sound of You,The Paper Kites,At the Roadhouse,297,184050,False
357458061,Evergreen,Richy Mitch & The Coal Miners,RMCM,87,823155,False
413687482,Ordinary Man,Christy Moore,On the Road,235,327932,False
1228469,The Irish Rover,The Dubliners,40 Years,250,122347,False
129715004,The Wonder Hornpipe,The Dubliners,Jigs Reels & Hornpipes,150,41311,False
2887162232,Tongues & Teeth,The Crane Wives,The Fool in Her Wedding Gown,221,482015,False
2060752047,pawnshop,Kara Jackson,Why Does the Earth Give Us People to Love?,158,125585,False
3177345161,"sueña lindo, corazón",Macario Martínez,"sueña lindo, corazón / nuestra casa en el mar",122,433875,False
