id,title,artist,album,duration_sec,rank,explicit
3750925352,SWEET LOVE,Stephen Sanchez,SWEET LOVE,146,528805,False
3757660192,RATHER BE (feat. Lithe),The Kid LAROI,BEFORE I FORGET,264,567781,True
3571747651,Gorgeous,Doja Cat,Vie,266,650157,True
3537990861,The Dead Dance,Lady Gaga,The Dead Dance,228,988788,False
3794985752,Homewrecker,sombr,Homewrecker,209,976907,False
75981528,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,Whitney,293,868466,False
15586246,Dancing In the Dark,Bruce Springsteen,Born In The U.S.A.,241,833702,False
2145922127,For What It’s Worth (feat. Alana Springsteen),BRELAND,For What It’s Worth (feat. Alana Springsteen),176,186123,False
3387508461,Just Keep Watching (From F1® The Movie),Tate McRae,Just Keep Watching (From F1® The Movie),142,950559,False
2106386037,Boy's a liar Pt. 2,PinkPantheress,Boy's a liar Pt. 2,131,729188,True
2853373112,"I Love You, I'm Sorry",Gracie Abrams,The Secret of Us,157,838658,True
3454558661,DAISIES,Justin Bieber,SWAG,176,923588,False
3783630182,WASTE OF WHISKEY,Ashley Walls,WASTE OF WHISKEY,150,106632,False
3564193431,Beat the Devil,Maren Morris,Beat the Devil,133,277090,False
128948406,Blue Sky,The Allman Brothers Band,Eat A Peach,309,469926,False
68094422,One of These Nights (2013 Remaster),Eagles,One of These Nights (2013 Remaster),291,690885,False
72194071,Girls Just Want to Have Fun,Cyndi Lauper,She's So Unusual,235,945998,False
3401554271,Midnight Sun,Zara Larsson,Midnight Sun,189,906631,False
88845667,Summer Of '69,Bryan Adams,Reckless (30th Anniversary / Deluxe Edition),215,353388,False
2141902597,Your Love,The Outfield,Play Deep,216,198121,False
3870242751,Old Time's Sake,Devon Gabriella,Old Time's Sake,224,100000,True
3466173051,d£aler,Lola Young,d£aler,161,689624,True
3058173431,Born With a Broken Heart,Damiano David,Born With a Broken Heart,209,967783,False
1079668,Africa,Toto,Toto IV,296,933968,False
68097822,Tequila Sunrise (2013 Remaster),Eagles,Desperado (2013 Remaster),173,254346,False
418231432,One Way Or Another,Blondie,Parallel Lines,211,360595,False
2480796901,Wild Ones,Jessie Murph,Wild Ones,142,518853,True
3119484,Put Your Records On,Corinne Bailey Rae,Corinne Bailey Rae,215,778137,False
